Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,variety,winery
11867,Italy,"Pressed blue flower, ripe black-skinned berry, baking spice, tobacco and leather aromas come together on this round, full-bodied wine. The delicious palate offers juicy wild cherry, raspberry jam, vanilla, cinnamon and licorice while pliant, velvety tannins offer elegant support. It deftly combines power and finesse. Drink through 2024.",,94,80.0,Veneto,Amarone della Valpolicella Classico,,Red Blend,Fumanelli
11957,US,"Rich in cassis and black peppercorn, grapes for this wine came from Stagecoach Vineyard as well as other Napa Valley superstar sources. It delivers layers of medium-weight blackberry and currant fruit, developed tannins and a signature taste of dusty minerals and rock. Small amounts of Merlot and Petit Verdot are blended in.",,90,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,Robert John
12029,US,"This is a rich, plush wine that's soft and simple at its core, heady in licorice aromas. On the palate, expect an exuberance of leather, coconut and dark chocolate flavors.",Stagecoach Vineyard,90,80.0,California,Napa Valley,Napa,Syrah,Patland
12335,Spain,"Excellent Rioja wines were few and far between in 2008, so this high-end offering deserves credit. Aromas of minerally black fruits are piercing and show some alcohol. The palate is condensed but vital, with ample richness. Toasty, black flavors of licorice, blackberry and mocha finish with a blast of saline and burnt toast. Drink through 2022.",Viña Pomal Alto de la Caseta,90,80.0,Northern Spain,Rioja,,Tempranillo,Bodegas Bilbainas
12431,Italy,"Rich and smooth, this amber-colored wine is a blend of Chardonnay, Sauvignon, Pinot Grigio and Riesling Italico. Fermented in amphorae and aged for six years in oak casks, it boasts a fascinating assortment of flavors, ranging from mature apricot to ginger. Its structure and velvety texture make it a perfect mediation wine. Drink through 2022.",Bianco Breg,93,80.0,Northeastern Italy,Venezia Giulia,,White Blend,Gravner
12640,France,"Honeyed but otherwise not overly aromatic, this full-bodied, corpulent Condrieu still provides enjoyable drinking. The weighty notes of honeyed citrus linger on the finish, but drink up over the next six months or so.",Les Archevêques,90,80.0,Rhône Valley,Condrieu,,Viognier,Les Vins de Vienne
12695,US,"Black cherry, chipped slate and cola notes lavish the nose on this top-end bottling of best barrels from the single-vineyard specialist. The palate offers much more depth, with ripe alpine strawberry, black plum skins and blackberry fruit, all seasoned by crushed nutmeg and shaved juniper.",Niclaire,93,80.0,California,California,California Other,Pinot Noir,Testarossa
12762,France,"This wine is concentrated ripe, full fruits, as well as intense acidity. It shows a forward style but doesn't losing sight of its tight, dark structure. Drink this balanced wine from 2017.",,92,80.0,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Prieuré-Lichine
13039,Spain,"Blueberry, rubber and mint are the key aromas on what amounts to a linear, narrow nose. This Tempranillo-led blend is juicy and fresh in feel as opposed to thick and heavy. Flavors of plum, mint and peppery spice set up a finish that flashes by with light herbal aftershocks and not much more.",Colección Vivanco 4 Varietales,91,80.0,Northern Spain,Rioja,,Red Blend,Dinastía Vivanco
13568,Italy,"Despite its high alcohol, this is surprisingly focused. One might think that the ripe fruit overtones would render a muddled bouquet, but instead the wine remains tight with fresh acidity and flavors of bitter almond and wild berry.",Di Carlo,89,80.0,Veneto,Amarone della Valpolicella Classico,,"Corvina, Rondinella, Molinara",Cantine Lenotti di Lenotti
13588,France,"Firm from the start, the wine then shows both ripe red-berry fruit and a dense structure. There's an herbal edge that will soften in the next 2–3 years, bringing out the richness of Chambolle.",,89,80.0,Burgundy,Chambolle-Musigny,,Pinot Noir,Louis Latour
13597,Italy,"Ripe black fruit, red currant, cedar, mocha, savory herb and game sensations characterize this blend of Cabernet Franc, Cabernet Sauvignon, Merlot and Petit Verdot. Balanced with velvety tannins, the soft palate closes on a licorice note. Drink through 2019.",Il Pino,91,80.0,Tuscany,Toscana,,Red Blend,Tenuta di Biserno
13991,Italy,"This hearty blend boasts a dark, inky color, with bright aromas of black fruit, cola, dried rosemary, black olive and spice. The finish is thick, concentrated and long lasting.",Turriga,90,80.0,Sicily & Sardinia,Isola dei Nuraghi,,Red Blend,Argiolas
14196,Italy,"Ripe berry, blue flower, Mediterranean herb and a balsamic note led the nose. The savory palate offers juicy wild cherry, black raspberry, white pepper and anise alongside a backbone of fine-grained tannins and bright acidity. Drink through 2020.",Madonnino della Pieve Gran Selezione,91,80.0,Tuscany,Chianti Classico,,Sangiovese,Castelvecchi
14417,France,"Ripe and fruity, but also structured, this has fine acidity with a hint of wood. The main thrust of the wine is its raspberry, plum and damson fruits. The finish has a lively feel.",,88,80.0,Burgundy,Côte de Beaune-Villages,,Pinot Noir,Olivier Leflaive
14974,Italy,"One of the best wines made on the beautiful island of Sicily, Donnafugata's Mille e Una Notte exhibits gorgeous smoothness in the mouth and exceedingly rich aromas of black currants, chocolate, spice and tobacco. Under all that are notes of toasted almond and pistachio that are characteristic of the Nero d'Avola grape.",Mille e Una Notte,93,80.0,Sicily & Sardinia,Contessa Entellina,,Nero d'Avola,Donnafugata
15140,Greece,"This is a brawny, ripe wine, with fruit flavors that veer toward prune and molasses while folding in dark earthy notes. Big and bulky, with full tannins that need 3–5 years to resolve.",,86,80.0,Halkidiki,,,Syrah,Porto Carras
15150,US,"Almost indistinguishable from Beringer's Chabot bottling, perhaps a bit more aromatic and softer in tannins. Flavors range from cassis and black cherry through dark chocolate and dill. Drinkable now with rich foods, but will gain in sweetness and complexity with a few years of cellaring.",St. Helena Home Vineyard,92,80.0,California,St. Helena,Napa,Cabernet Sauvignon,Beringer
15159,US,"Pretty tannic, a wine that makes the tongue stick to the palate, although it will soften and sweeten up with big, rich roasts. Underlying flavors are of blackberries, currants and tobacco, and the finish is very dry. Seems to have the density and concentration to cellar for the long haul.",Quarry Vineyard,91,80.0,California,Rutherford,Napa,Cabernet Sauvignon,Beringer
15166,US,"An extremely tannic and tough wine that numbs the palate despite polished plum, blackberry and dry chocolate flavors. Oak adds vanilla, smoke and a richly creamy texture. Will it age? The compact berry-cherry flavors suggest yes. Try again in 10 years.",Chabot Vineyard,91,80.0,California,St. Helena,Napa,Cabernet Sauvignon,Beringer
15171,US,"Pretty tannic, and extremely well-oaked. Char, vanilla and smoke dominate the opening aroma, only gradually revealing underlying cassis flavors. In the mouth, the wine is tannic and young, but the solid core of cherry-berry suggests aging until 2008.",State Lane,91,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,Beringer
15179,US,"Quite as tannic as Beringer's other limited-release single-vineyard Cabs, although a streak of buttery softness makes it drinkable now. Richly marbled with cassis, dark chocolate and cherry flavors, and very dry. Seems to have the depth and structure for the long haul. Try after 2006.",Tre Colline,91,80.0,California,Howell Mountain,Napa,Cabernet Sauvignon,Beringer
15218,Italy,"Wine doesn't get much bigger than this. Bold and opulent, with a whopping 17% alcohol, this over-the-top bottling is aged in oak for two years and delivers masculine, chewy aromas of blackberry jam and Indian spice. Pair it with wedges of aged pecorino cheese.",,88,80.0,Veneto,Amarone della Valpolicella Classico,,"Corvina, Rondinella, Molinara",Monteci
15306,France,"This is part of a range which returns to origins, with wood fermentation for the wines. Perfumed, green initially and then showing flavors of lychees and earthiness, this has some oak toast, but more of an open flavor from light (and pleasing) oxidation.",Trépail Authentis,90,80.0,Champagne,Champagne,,Chardonnay,Duval-Leroy
15422,US,"One of seven limited-production, single-vineyard Cabs this vintage by Beringer, a dense, concentrated mountain wine of considerable strength. The cassis, plum and herb flavors are just beginning to emerge from a tannic sleep, although the wine remains young and quite ageworthy.",Marston Vineyard,91,80.0,California,Napa,,Cabernet Sauvignon,Beringer
15558,France,Showing signs of toasty maturity. Rosé Champagne does age but it becomes much more like regular (white) Champagne. There are only just hints of red fruits as a reminder of its youthful character. The wine though remains delicious.,Millésimé Brut Rosé,89,80.0,Champagne,Champagne,,Champagne Blend,Charles Heidsieck
15783,Spain,"Gritty on the nose, this has baked bean, mushroom, roasted plum and earth aromas. It feels blocky and tannic, with some cushion to the palate. Oaky tasting, with prune, vanilla and buttery notes that settle on baked fruit and chocolate. It comes on forceful and heavy and is arguably a little overripe.",Reserva,89,80.0,Northern Spain,Ribera del Duero,,Tempranillo,Resalte
16032,US,"This Cabernet Sauvignon-based Bordeaux blend is very rich and elaborate, a major league hitter for its spectacular fruit and tannins. The flavors are deep and concentrated, suggesting perfectly ripened blackberries, cassis and milk chocolate, with a minerality that must come from the soil. It's also very soft, in the modern style.",The Puzzle,91,80.0,California,Napa,,Bordeaux-style Red Blend,Newton
16297,France,"Full, rich, quite heavy in style, this is only just brut, with its crushed strawberry flavor and low acidity. It works, as a fine wine for a red-fruit dessert, the balance remaining right up to the very soft aftertaste.",Blason Brut Rosé,87,80.0,Champagne,Champagne,,Champagne Blend,Perrier Jouët
17122,Argentina,"Dark as night, with shoe polish, coconut and powerful black-fruit aromas. This is jammy, dense, soft and not for aging, but it does deliver a truck load of toasted coffee, blackberry, molasses and crisped brown sugar. Supersweet, rich and made to drink now.",Gran Misterio,89,80.0,Mendoza Province,Mendoza,,Red Blend,Alma Negra
17330,Italy,"Friendly for a Chianti, with open aromas topped off by bacon, leather and bitter chocolate. Masculine enough, but not hard. The palate is bulky and filled with berry and plum flavors. Lasting, long and juicy toward the end, with firm tannins that act as pillars for the wine.",Don Vincenzo Riserva,91,80.0,Tuscany,Chianti Classico,,Sangiovese,Casaloste
17443,Italy,"This is a distinctly uncommon wine with delicate nuances of pressed flowers, violets, leather, spice, nutmeg and licorice that sees no wood. High heat (and a whopping 17% alcohol) does not disturb as much as you'd think, although there is a disjointed spicy, peppery hot sensation on the palate.",Badde Nigolosu,85,80.0,Sicily & Sardinia,Romangia,,Cannonau,Tenute Dettori
17473,US,"Exceptionally ripe in black cherries, blackberries, cassis, and chocolate, and sweet in fruit juice essence, although it's technically dry. Polished and smooth, with a nice edge of acids and tannins for grip. Almost too flamboyant in sweet opulence. Anything more in this direction will be excessive.",Reserve,90,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,M. Cosentino
18622,US,"An astonishing wine, creamy and loaded with lush fruit flavors. The tropical fruits are just the beginning; layer upon layer of marshmallow, whipped cream, brioche, butterscotch, buttered nuts, toast and more keep piling on. With all that richness, it remains a billowy, pillowy Chardonnay, light as a feather, yet deep and dreamy.",Sigrid,95,80.0,Oregon,Willamette Valley,Willamette Valley,Chardonnay,Bergström
